manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,price_usd,up_counter
Cadillac,SRX,automatic,black,180000,2011,gasoline,gasoline,3.0,suv,13500.0,1
Cadillac,Escalade,automatic,black,388116,2005,gasoline,gasoline,6.0,suv,10999.0,80
Cadillac,Escalade,automatic,red,151000,2007,gasoline,gasoline,6.2,suv,14500.0,5
Cadillac,CTS,automatic,grey,141000,2008,gasoline,gasoline,3.6,sedan,8321.0,6
Cadillac,CTS,automatic,red,176000,2009,gasoline,gasoline,3.6,sedan,7900.0,15
Cadillac,CTS,automatic,other,209000,2007,gasoline,gasoline,3.6,sedan,6800.0,15
Cadillac,Seville,automatic,green,154000,1994,gasoline,gasoline,4.6,sedan,2500.0,6
Cadillac,De Ville,automatic,black,111111,2000,gasoline,gasoline,4.6,sedan,5750.0,9
Cadillac,SRX,automatic,other,187000,2005,gasoline,gasoline,4.6,suv,5500.0,2
Cadillac,SRX,automatic,black,220000,2003,gasoline,gasoline,4.6,suv,6000.0,4
Cadillac,CTS,automatic,red,128500,2008,gasoline,gasoline,3.6,sedan,9100.0,13
Cadillac,Escalade,automatic,black,226000,2008,gas,gasoline,6.2,suv,14000.0,4
Cadillac,De Ville,automatic,white,134000,2001,gasoline,gasoline,4.6,limousine,9100.0,1
Cadillac,CTS,automatic,other,350000,2006,gasoline,gasoline,2.8,sedan,5450.0,2
Cadillac,SRX,automatic,silver,210000,2005,gasoline,gasoline,4.6,suv,5500.0,4
Audi,Q7,automatic,grey,275000,2007,diesel,diesel,3.0,suv,12450.0,16
Audi,TT,automatic,black,179000,2007,gasoline,gasoline,2.0,coupe,10450.0,25
Audi,A6,automatic,black,249000,2008,gasoline,gasoline,2.8,sedan,10900.0,88
Audi,Q3,automatic,black,175000,2012,gasoline,gasoline,2.0,suv,13950.0,6
Audi,Q5,automatic,black,250000,2014,diesel,diesel,2.0,suv,18000.0,12
Audi,A6 Allroad,mechanical,black,350000,2002,diesel,diesel,2.5,universal,6700.0,16
Audi,A6,automatic,green,244000,2000,gasoline,gasoline,2.4,sedan,6255.0,41
Audi,A6,automatic,blue,350000,2001,diesel,diesel,2.5,sedan,4700.0,81
Audi,A4,automatic,black,198000,2016,diesel,diesel,2.0,universal,22350.0,25
Audi,Q5,automatic,silver,67330,2017,gasoline,gasoline,2.0,suv,37900.0,2
Audi,Q5,automatic,silver,120000,2013,gasoline,gasoline,2.0,suv,19999.0,26
Audi,100,mechanical,red,377000,1992,gasoline,gasoline,2.3,sedan,2000.0,9
Audi,A4,mechanical,silver,180000,2011,gasoline,gasoline,1.8,sedan,10200.0,9
Audi,A6,automatic,silver,231000,2007,gasoline,gasoline,2.4,sedan,7850.0,16
Audi,Q5,automatic,black,106000,2012,diesel,diesel,2.0,suv,17072.93,41
Audi,A4,automatic,white,185000,2011,diesel,diesel,2.0,universal,13900.0,8
Audi,A5,automatic,white,95000,2012,gasoline,gasoline,2.0,liftback,9999.0,2
Audi,A6,automatic,silver,310000,1996,diesel,diesel,2.5,sedan,3200.0,13
Audi,100,mechanical,other,354999,1993,gasoline,gasoline,2.6,sedan,3300.0,13
Audi,A6,automatic,blue,200000,2004,gasoline,gasoline,2.4,sedan,6000.0,38
Audi,Q3,automatic,grey,90000,2014,gasoline,gasoline,2.0,suv,16000.0,1
Audi,80,mechanical,white,206667,1992,gasoline,gasoline,2.0,sedan,2400.0,3
Audi,100,mechanical,other,280000,1983,gasoline,gasoline,1.8,sedan,1100.0,25
Audi,A4,automatic,grey,420000,1996,diesel,diesel,1.9,sedan,2750.0,31
Audi,A6,automatic,brown,65500,2012,gasoline,gasoline,2.8,sedan,18000.0,44
Audi,A6 Allroad,automatic,brown,137000,2009,gasoline,gasoline,4.2,universal,15500.0,15
Audi,A8,automatic,blue,215000,2009,diesel,diesel,3.0,sedan,14800.0,14
Audi,A6 Allroad,automatic,black,263000,2007,gasoline,gasoline,3.2,suv,9247.84,235
Audi,TT,automatic,red,146200,2011,gasoline,gasoline,2.0,coupe,14900.0,93
Audi,Q7,automatic,white,105000,2014,diesel,diesel,3.0,suv,32200.0,186
Audi,A4,mechanical,silver,300185,2001,gasoline,gasoline,1.8,universal,5500.0,62
Audi,A6,automatic,black,104800,2013,gasoline,gasoline,2.0,sedan,13700.0,29
Audi,A8,automatic,black,272000,2008,gasoline,gasoline,4.2,sedan,10500.0,61
Audi,A4,automatic,red,177000,2008,gasoline,gasoline,1.8,sedan,7995.0,1
Audi,100,mechanical,other,393678,1985,gas,gasoline,2.3,sedan,1050.0,12
Audi,A6,automatic,white,147000,2011,gasoline,gasoline,2.8,sedan,15500.0,7
Audi,100,mechanical,other,378255,1993,gasoline,gasoline,2.3,sedan,2270.0,44
Audi,A4,automatic,silver,405000,2002,diesel,diesel,2.5,universal,5700.0,2
Audi,A6 Allroad,automatic,green,290000,2003,diesel,diesel,2.5,universal,7000.0,19
Audi,A4,automatic,white,150000,2009,gasoline,gasoline,1.8,sedan,9722.09,4
Audi,Q7,automatic,other,170000,2006,diesel,diesel,3.0,suv,13500.0,7
Audi,Q5,automatic,black,93270,2008,gasoline,gasoline,2.0,suv,13500.0,1
Audi,A3,automatic,other,186083,2001,gasoline,gasoline,1.8,hatchback,5000.0,3
Audi,A5,automatic,black,165000,2012,gasoline,gasoline,2.0,liftback,16900.0,6
Audi,A4,mechanical,blue,300000,2001,gasoline,gasoline,2.0,sedan,4700.0,1
Audi,100,mechanical,red,300000,1988,gasoline,gasoline,1.8,sedan,1700.0,1
Audi,A4,mechanical,black,65000,2013,gasoline,gasoline,1.8,sedan,14999.0,10
Audi,100,mechanical,black,363100,1992,diesel,diesel,2.5,sedan,3200.0,1
Audi,A6,automatic,black,297000,2002,gas,gasoline,3.0,sedan,5800.0,6
Audi,A6,automatic,blue,190000,2005,gasoline,gasoline,4.2,sedan,5500.0,22
Audi,100,mechanical,blue,333333,1988,diesel,diesel,2.0,sedan,1000.0,5
Audi,A6,mechanical,green,306000,2006,diesel,diesel,2.0,universal,8200.0,47
Audi,A6,mechanical,black,300000,2010,diesel,diesel,2.0,universal,14500.0,136
Audi,100,mechanical,blue,459000,1992,gasoline,gasoline,2.8,sedan,1390.0,4
Audi,Q7,automatic,black,185000,2016,diesel,diesel,3.0,suv,44900.0,4
Audi,A4,mechanical,black,273000,2000,diesel,diesel,1.9,universal,4650.0,17
Audi,A8,automatic,green,400000,1998,diesel,diesel,2.5,sedan,5800.0,30
Audi,A3,automatic,black,45796,2014,gasoline,gasoline,1.4,sedan,15100.0,9
Audi,Q5,automatic,white,75690,2012,gasoline,gasoline,2.0,suv,18500.0,57
Audi,A3,automatic,silver,330000,2004,gasoline,gasoline,1.6,hatchback,5200.0,1
Audi,A6,mechanical,black,318,1997,diesel,diesel,1.9,sedan,6500.0,1
Audi,A1,automatic,white,146000,2011,gasoline,gasoline,1.4,hatchback,9950.0,8
Audi,A5,automatic,grey,161000,2007,gasoline,gasoline,3.2,coupe,10500.0,8
Audi,Q7,automatic,other,210000,2010,diesel,diesel,4.2,suv,23000.0,34
Audi,A4,mechanical,black,250000,1995,gasoline,gasoline,1.6,sedan,2299.0,50
Audi,A3,automatic,white,34000,2017,gasoline,gasoline,1.4,hatchback,23000.0,5
Audi,100,mechanical,blue,350000,1986,gasoline,gasoline,1.8,sedan,1650.0,1
Audi,A8,automatic,silver,350000,1998,diesel,diesel,2.5,sedan,5999.0,89
Audi,A4,automatic,black,187000,2012,gasoline,gasoline,1.8,sedan,10500.0,3
Audi,100,mechanical,black,300000,1989,gas,gasoline,2.3,universal,1500.0,1
Audi,A4,automatic,red,130000,2012,gasoline,gasoline,1.8,sedan,13600.0,97
Audi,A6,mechanical,grey,321000,1995,gasoline,gasoline,2.0,universal,4300.0,2
Audi,A4,automatic,other,220000,2008,gasoline,gasoline,1.8,sedan,8999.0,33
Audi,A4,automatic,black,355000,2003,diesel,diesel,2.5,universal,6200.0,13
Audi,80,mechanical,blue,1,1987,gasoline,gasoline,1.8,sedan,1550.0,3
Audi,A6,mechanical,silver,379000,2003,diesel,diesel,1.9,universal,6500.0,16
Audi,A6,automatic,black,195350,2011,gasoline,gasoline,3.0,sedan,13600.0,10
Audi,A4,automatic,black,189874,2008,gasoline,gasoline,1.8,universal,9100.0,17
Audi,A5,automatic,white,159000,2012,gasoline,gasoline,2.0,liftback,15999.0,10
Audi,A6,automatic,silver,298345,2008,diesel,diesel,2.0,sedan,10700.0,3
Audi,A5,automatic,white,196055,2013,gasoline,gasoline,2.0,liftback,14990.0,52
Audi,A3,automatic,black,267705,2011,gasoline,gasoline,1.8,hatchback,9400.0,18
Audi,A8,automatic,blue,205000,2000,diesel,diesel,3.3,sedan,4500.0,143
Audi,A6,automatic,blue,395000,1998,gasoline,gasoline,1.8,sedan,3000.0,13
Audi,A8,automatic,grey,322520,2006,gasoline,gasoline,6.0,sedan,9999.0,20
Audi,S6,mechanical,red,420000,1995,gasoline,gasoline,2.2,sedan,5000.0,34
Audi,A4,automatic,grey,132000,2009,gasoline,gasoline,1.8,sedan,10600.0,6
Audi,100,mechanical,black,350000,1990,gas,gasoline,2.3,sedan,1150.0,3
Audi,A4,automatic,silver,306000,2001,gasoline,gasoline,2.0,sedan,5500.0,18
Audi,A4,automatic,black,235000,2006,gasoline,gasoline,1.8,sedan,7800.0,316
Audi,100,mechanical,blue,999999,1988,gasoline,gasoline,2.2,sedan,1650.0,1
Audi,A6,automatic,black,1000000,2006,diesel,diesel,2.0,universal,9000.0,3
Audi,A6,automatic,black,267000,2003,gasoline,gasoline,2.4,sedan,6300.0,2
Audi,A4,automatic,brown,139000,2014,gasoline,gasoline,1.8,sedan,13800.0,65
Audi,A6,automatic,black,345000,2007,diesel,diesel,2.7,sedan,10000.0,29
Audi,A6,automatic,silver,180000,2000,gasoline,gasoline,2.4,sedan,4950.0,2
Audi,A4,automatic,black,158000,2011,gasoline,gasoline,2.0,sedan,13150.0,23
Audi,100,mechanical,brown,350000,1988,gasoline,gasoline,2.3,sedan,1200.0,56
Audi,A5,automatic,black,16500,2018,diesel,diesel,2.0,sedan,40700.0,89
Audi,RS6,automatic,silver,114000,2002,gasoline,gasoline,4.2,universal,8500.0,16
Audi,A4,automatic,black,213000,2008,gasoline,gasoline,1.8,sedan,8100.0,4
Audi,A6,mechanical,black,104366,2015,diesel,diesel,2.0,universal,18700.0,14
Audi,A6,automatic,black,152815,2015,diesel,diesel,2.0,universal,16500.0,14
Audi,A8,automatic,black,280000,2002,gasoline,gasoline,3.7,sedan,7250.0,51
Audi,A6,automatic,black,82714,2014,gasoline,gasoline,2.0,sedan,18400.0,178
Audi,A4,mechanical,blue,418000,1995,gasoline,gasoline,1.8,sedan,3600.0,9
Audi,80,mechanical,black,480000,1989,gasoline,gasoline,1.8,sedan,1850.0,4
Audi,100,mechanical,silver,200000,1994,gasoline,gasoline,2.3,sedan,2150.0,4
Audi,A6,mechanical,blue,450000,1996,gasoline,gasoline,2.6,universal,2100.0,38
Audi,A3,automatic,black,143000,2012,gasoline,gasoline,1.4,hatchback,9300.0,5
Audi,A5,automatic,white,180000,2008,gasoline,gasoline,1.8,coupe,9000.0,8
Audi,A6,automatic,black,315000,2007,gasoline,gasoline,2.0,universal,9950.0,7
Audi,A6,automatic,black,169000,2009,gasoline,gasoline,2.8,sedan,9950.0,9
Audi,A6,automatic,white,116000,2011,gasoline,gasoline,2.0,sedan,12950.0,52
Audi,A3,automatic,red,165000,2007,gasoline,gasoline,2.0,hatchback,7250.0,28
Audi,A3,automatic,white,270000,2008,gasoline,gasoline,1.8,hatchback,7450.0,25
Audi,A3,mechanical,grey,187000,2009,gasoline,gasoline,1.4,hatchback,7450.0,4
Audi,A8,automatic,silver,500000,2002,diesel,diesel,2.5,sedan,4000.0,38
Audi,A4,automatic,grey,240000,2004,gasoline,gasoline,3.0,cabriolet,7000.0,4
Audi,A6,mechanical,red,460000,2001,diesel,diesel,2.5,universal,5000.0,13
Audi,A4,automatic,silver,254000,2001,gasoline,gasoline,1.8,sedan,3800.0,124
Audi,A4,automatic,blue,345678,2002,diesel,diesel,2.5,universal,6500.0,8
Audi,A8,automatic,silver,350000,1998,diesel,diesel,2.5,sedan,4500.0,56
Audi,A8,automatic,green,300000,2007,diesel,diesel,4.2,sedan,14938.82,3
Audi,A4,mechanical,black,401000,2003,gasoline,gasoline,1.6,universal,5390.0,39
Audi,80,mechanical,violet,450000,1994,gasoline,gasoline,2.0,sedan,2600.0,1
Audi,A6,automatic,black,343000,2001,diesel,diesel,2.5,sedan,5300.0,18
Audi,A4,mechanical,silver,320000,2004,diesel,diesel,1.9,sedan,6000.0,30
Audi,Coupe,mechanical,silver,250,1985,gasoline,gasoline,1.8,coupe,3490.0,6
Audi,A4,automatic,green,290000,1998,gas,gasoline,2.4,sedan,2850.0,62
Audi,Q5,automatic,white,143000,2012,gasoline,gasoline,2.0,suv,13500.0,3
Audi,Q5,automatic,black,57400,2013,gasoline,gasoline,2.0,suv,22250.0,3
Audi,A6,automatic,black,110000,2015,gasoline,gasoline,2.8,sedan,27850.0,35
Audi,A8,automatic,black,102000,2015,gasoline,gasoline,3.0,sedan,37500.0,55
Audi,Q7,automatic,grey,187000,2016,gasoline,gasoline,3.0,suv,46750.0,2
Audi,A8,automatic,black,220000,2010,diesel,diesel,4.2,sedan,26900.0,14
Audi,A6,mechanical,green,304000,1994,gasoline,gasoline,2.6,sedan,2500.0,21
Audi,A6,mechanical,blue,620000,1995,diesel,diesel,2.5,sedan,4000.0,7
Audi,A6,automatic,black,286000,2008,diesel,diesel,2.0,universal,10500.0,7
Audi,A6,automatic,black,295000,2008,diesel,diesel,2.0,universal,10300.0,2
Audi,A6,automatic,black,265000,2002,diesel,diesel,2.5,sedan,4800.0,12
Audi,A6,automatic,grey,200000,2009,diesel,diesel,3.0,sedan,13300.0,12
Audi,A6,automatic,blue,415000,1998,gasoline,gasoline,2.4,sedan,2400.0,70
Audi,A4,mechanical,silver,379000,1999,gasoline,gasoline,1.8,sedan,3800.0,2
Audi,A6,mechanical,other,335000,1998,diesel,diesel,1.9,sedan,5650.0,18
Audi,A6,mechanical,blue,363000,2001,gasoline,gasoline,2.4,universal,5450.0,7
Audi,80,mechanical,other,257000,1990,gasoline,gasoline,1.8,sedan,1950.0,17
Audi,A6,mechanical,black,281000,1999,diesel,diesel,1.9,universal,5980.0,3
Audi,A4,automatic,blue,294000,2001,diesel,diesel,2.5,universal,4850.0,12
Audi,A6,mechanical,blue,334000,1997,diesel,diesel,2.5,universal,4450.0,2
Audi,80,mechanical,green,288900,1991,diesel,diesel,1.9,sedan,1950.0,6
Audi,A6,mechanical,blue,301000,2002,diesel,diesel,1.9,sedan,6950.0,2
Audi,A6,mechanical,silver,415000,2003,diesel,diesel,2.5,universal,5900.0,18
Audi,Q7,automatic,black,170000,2007,gasoline,gasoline,3.6,suv,13000.0,28
Audi,A6,automatic,black,175000,2010,gasoline,gasoline,2.0,sedan,10250.0,3
Audi,A4,automatic,white,90300,2013,gasoline,gasoline,1.8,sedan,14400.0,1
Audi,80,mechanical,white,270000,1990,gasoline,gasoline,1.8,sedan,1150.0,2
Audi,A4,automatic,black,198000,2012,gasoline,gasoline,1.8,sedan,11700.0,17
Audi,Q7,automatic,black,112000,2014,diesel,diesel,3.0,suv,35600.0,36
Audi,100,mechanical,black,222246,1986,gasoline,gasoline,1.8,sedan,1000.0,6
Audi,A4,mechanical,grey,280000,1998,gasoline,gasoline,1.8,universal,4400.0,1
Audi,A6,automatic,black,300000,2007,diesel,diesel,2.0,universal,9850.0,16
Audi,A8,automatic,blue,410000,1996,gasoline,gasoline,3.7,sedan,4000.0,7
Audi,100,mechanical,red,400000,1993,gas,gasoline,2.0,universal,2700.0,45
Audi,100,mechanical,green,300000,1986,gas,gasoline,2.2,sedan,1500.0,16
Audi,Q5,automatic,black,157500,2013,gasoline,gasoline,2.0,suv,21000.0,1
Audi,S4,automatic,black,140000,2009,gasoline,gasoline,3.0,sedan,18000.0,62
Audi,A6 Allroad,automatic,green,360000,2001,gasoline,gasoline,2.7,universal,5500.0,56
Audi,80,mechanical,blue,115000,1988,diesel,diesel,1.6,sedan,1600.0,75
Audi,A8,automatic,black,255000,2007,gasoline,gasoline,4.2,sedan,9900.0,32
Audi,A6,mechanical,other,470000,1999,diesel,diesel,2.5,universal,5000.0,57
Audi,A6,automatic,grey,270000,2004,diesel,diesel,2.5,sedan,5150.0,7
Audi,A6,automatic,black,300000,2006,diesel,diesel,2.7,sedan,10750.0,2
Audi,A6,automatic,silver,220000,2009,diesel,diesel,2.0,sedan,11300.0,19
Audi,Q5,automatic,black,147000,2009,gasoline,gasoline,2.0,suv,13300.0,43
Audi,100,mechanical,blue,528600,1985,diesel,diesel,2.0,sedan,1000.0,8
Audi,A6,automatic,black,250000,2005,diesel,diesel,3.0,universal,9600.0,19
Audi,100,automatic,silver,450000,1993,diesel,diesel,2.5,universal,1900.0,4
Audi,100,mechanical,red,365423,1989,diesel,diesel,2.5,sedan,1600.0,54
Audi,100,mechanical,white,467000,1991,gasoline,gasoline,2.8,sedan,2100.0,35
Audi,A6,mechanical,silver,290000,2006,diesel,diesel,2.0,universal,7950.0,1
Audi,A6,automatic,black,225000,2006,gasoline,gasoline,3.2,universal,8900.0,56
Audi,A4,automatic,black,350000,2002,gasoline,gasoline,1.8,sedan,4500.0,11
Audi,A6,automatic,black,210000,2008,diesel,diesel,2.0,sedan,10000.0,46
Audi,A6,mechanical,green,268000,1999,diesel,diesel,2.5,universal,4500.0,42
Audi,Q7,automatic,black,272000,2008,diesel,diesel,3.0,suv,14699.0,1
Audi,A6,automatic,violet,285000,2004,gasoline,gasoline,3.2,sedan,7300.0,73
Audi,A4,mechanical,other,333000,1996,gasoline,gasoline,1.6,sedan,4200.0,4
Audi,Q7,automatic,black,152000,2013,diesel,diesel,3.0,suv,30750.0,14
Audi,A6,mechanical,black,300000,2001,diesel,diesel,2.5,universal,4700.0,49
Audi,A4,automatic,white,218000,2008,gasoline,gasoline,1.8,sedan,9200.0,17
Audi,80,mechanical,green,240000,1994,gasoline,gasoline,2.0,sedan,2500.0,86
Audi,A4,mechanical,blue,235653,2003,diesel,diesel,2.5,universal,5600.0,2
Audi,A4,mechanical,grey,367888,2002,diesel,diesel,1.9,sedan,4500.0,20
Audi,A6,automatic,black,35000,2007,diesel,diesel,2.0,sedan,9250.0,16
Audi,A4,automatic,black,320000,2003,gasoline,gasoline,2.4,sedan,5500.0,5
Audi,A6,automatic,black,190600,2009,diesel,diesel,3.0,sedan,14199.0,1
Audi,80,mechanical,white,333,1986,gasoline,gasoline,1.8,sedan,1800.0,4
Audi,A4,mechanical,black,350000,1997,gasoline,gasoline,1.8,sedan,2900.0,10
Audi,80,mechanical,green,355000,1991,gasoline,gasoline,1.6,sedan,1500.0,44
Audi,A4,automatic,black,247000,1999,gasoline,gasoline,2.8,sedan,4900.0,27
Audi,80,mechanical,green,170000,1987,gasoline,gasoline,1.8,sedan,1000.0,2
Audi,80,mechanical,black,399000,1989,gasoline,gasoline,1.8,sedan,1500.0,16
Audi,A4,mechanical,black,180000,2011,diesel,diesel,2.0,universal,11000.0,617
Audi,A6,mechanical,red,200000,1994,diesel,diesel,1.9,universal,4500.0,30
Audi,A4,mechanical,black,340000,2006,diesel,diesel,2.0,universal,9200.0,92
Audi,A6,mechanical,grey,320000,2005,diesel,diesel,2.7,sedan,8900.0,5
Audi,A4,mechanical,red,410000,1995,gasoline,gasoline,1.6,sedan,3000.0,15
Audi,A6,automatic,black,163700,2014,gasoline,gasoline,2.8,sedan,17800.0,1
Audi,A6,mechanical,green,350000,1994,gasoline,gasoline,2.6,sedan,2800.0,25
Audi,80,mechanical,white,800000,1988,gasoline,gasoline,1.8,sedan,1700.0,4
Audi,A4,automatic,white,160000,2011,gasoline,gasoline,1.8,sedan,10000.0,12
Audi,80,mechanical,blue,534534,1989,diesel,diesel,1.6,sedan,1000.0,19
Audi,A6,automatic,silver,311000,2000,diesel,diesel,2.5,sedan,3800.0,30
Audi,A6,mechanical,blue,145677,1998,gasoline,gasoline,2.4,sedan,4000.0,57
Audi,100,mechanical,red,300000,1987,gasoline,gasoline,2.3,sedan,1200.0,2
Audi,A4,mechanical,silver,415000,2004,diesel,diesel,1.9,sedan,6550.0,6
Audi,Q7,automatic,black,250000,2008,gasoline,gasoline,4.2,suv,11000.0,7
Audi,A4,automatic,silver,60500,2015,gasoline,gasoline,1.8,sedan,17000.0,3
Audi,A4,automatic,blue,255000,2002,gasoline,gasoline,1.8,sedan,5900.0,17
Audi,80,mechanical,silver,52222,1987,diesel,diesel,1.9,sedan,1800.0,8
Audi,A6,mechanical,violet,400000,1995,gasoline,gasoline,2.6,sedan,2600.0,114
Audi,A6,automatic,black,260000,2002,diesel,diesel,2.5,universal,5300.0,92
Audi,Q7,automatic,other,220000,2006,gasoline,gasoline,4.2,suv,11000.0,1
Audi,A6,mechanical,black,294000,2005,diesel,diesel,2.7,sedan,8999.0,15
Audi,A6,mechanical,silver,278000,2005,diesel,diesel,2.7,sedan,9450.0,23
Audi,A4,automatic,blue,370000,1999,gasoline,gasoline,2.4,universal,3700.0,1
Audi,A6,mechanical,blue,399999,2000,diesel,diesel,1.9,universal,5500.0,19
Audi,80,mechanical,violet,300000,1993,gasoline,gasoline,2.0,sedan,4000.0,6
Audi,A6,mechanical,blue,320000,1997,gasoline,gasoline,1.8,sedan,3500.0,20
Audi,A6,automatic,violet,530000,1995,gasoline,gasoline,2.6,universal,3500.0,35
Audi,A4,automatic,black,195800,2007,diesel,diesel,2.0,sedan,8900.0,1
Audi,A6,mechanical,blue,400000,1995,gasoline,gasoline,1.8,sedan,3500.0,59
Audi,A8,automatic,grey,361000,2005,diesel,diesel,3.0,sedan,11900.0,14
Audi,A4,automatic,silver,248200,2008,diesel,diesel,2.0,universal,9490.0,5
Audi,A6,mechanical,grey,267000,2011,diesel,diesel,2.0,sedan,17000.0,1
Audi,A6,mechanical,black,214000,2009,gasoline,gasoline,2.0,sedan,10700.0,2
Audi,A4,automatic,blue,245000,2002,gasoline,gasoline,1.8,sedan,5750.0,27
Audi,Q5,automatic,white,178000,2012,gasoline,gasoline,2.0,suv,17155.0,8
Audi,A8,automatic,black,400000,2003,gasoline,gasoline,4.2,sedan,4500.0,3
Audi,A4,mechanical,blue,208000,2003,gasoline,gasoline,2.0,sedan,5500.0,34
Audi,Q3,automatic,black,102000,2014,gasoline,gasoline,2.0,suv,15999.0,11
Audi,A6,mechanical,white,10998,2009,gasoline,gasoline,2.0,universal,9999.0,32
Audi,A5,automatic,white,171000,2010,gasoline,gasoline,2.0,liftback,13900.0,32
Audi,100,mechanical,black,380000,1991,gasoline,gasoline,2.3,sedan,3499.0,29
Audi,A3,automatic,white,92000,2014,gasoline,gasoline,1.4,hatchback,12900.0,1
Audi,Q5,automatic,black,101000,2014,gasoline,gasoline,2.0,suv,21500.0,8
Audi,A6,automatic,white,189000,2011,diesel,diesel,3.0,sedan,20900.0,16
Audi,100,mechanical,grey,300000,1986,gasoline,gasoline,2.2,sedan,1000.0,26
Audi,A6,mechanical,blue,350000,1996,gasoline,gasoline,2.8,sedan,2600.0,16
Audi,A6,mechanical,blue,350000,1996,gasoline,gasoline,2.8,sedan,2600.0,31
Audi,Q7,automatic,grey,222000,2008,gasoline,gasoline,3.6,suv,15700.0,50
Audi,A8,automatic,silver,500000,2002,diesel,diesel,2.5,sedan,4100.0,14
Audi,A4,automatic,blue,263000,2000,gasoline,gasoline,2.4,sedan,4100.0,7
Audi,80,mechanical,grey,300000,1989,gasoline,gasoline,1.8,sedan,1500.0,7
Audi,Q5,automatic,brown,214000,2009,diesel,diesel,3.0,suv,14499.0,11
Audi,A6,mechanical,other,350000,2002,gasoline,gasoline,2.0,sedan,4500.0,5
Audi,A4,mechanical,black,309000,2004,diesel,diesel,2.5,universal,6100.0,34
Audi,A4,mechanical,green,316330,1996,gasoline,gasoline,1.6,sedan,3600.0,1
Audi,A4,mechanical,black,235000,2008,diesel,diesel,2.0,universal,9900.0,29
Audi,A8,automatic,silver,327000,2002,diesel,diesel,3.3,sedan,4850.0,4
Audi,A6,automatic,grey,140000,2007,gasoline,gasoline,3.2,sedan,8500.0,4
Audi,A6,automatic,other,255000,2002,diesel,diesel,2.5,universal,5500.0,13
Audi,A3,automatic,white,138000,2012,gasoline,gasoline,1.2,hatchback,10000.0,22
Audi,A4,automatic,white,160000,2016,diesel,diesel,2.0,universal,22300.0,6
Audi,A6,automatic,grey,278000,2008,gasoline,gasoline,2.0,sedan,8250.0,1
Audi,100,mechanical,white,450000,1992,gasoline,gasoline,2.3,sedan,1100.0,30
Audi,A4,mechanical,black,190000,2009,diesel,diesel,2.0,universal,13999.0,17
Audi,100,mechanical,silver,360000,1984,gas,gasoline,2.2,sedan,1200.0,62
Audi,A8,automatic,black,291000,2003,gasoline,gasoline,4.2,sedan,6100.0,45
Audi,80,mechanical,silver,312000,1995,gasoline,gasoline,2.0,sedan,2000.0,18
Audi,A5,automatic,other,99800,2012,gasoline,gasoline,3.0,coupe,22500.0,17
Audi,80,mechanical,white,400000,1991,gasoline,gasoline,1.8,sedan,1500.0,4
Audi,80,mechanical,brown,362000,1989,gasoline,gasoline,1.8,sedan,1100.0,8
Audi,A6,mechanical,other,603000,1994,gasoline,gasoline,2.6,sedan,2450.0,6
Audi,Coupe,mechanical,silver,355555,1983,gasoline,gasoline,2.2,coupe,1500.0,19
Audi,A3,mechanical,other,130000,2009,gasoline,gasoline,1.4,hatchback,8800.0,7
Audi,A5,automatic,grey,118752,2009,gasoline,gasoline,1.8,coupe,11000.0,62
Audi,100,mechanical,black,328000,1990,gasoline,gasoline,2.3,sedan,1300.0,198
Audi,A8,automatic,black,79146,2014,gasoline,gasoline,4.0,sedan,39555.0,5
Audi,200,mechanical,other,288888,1988,gasoline,gasoline,2.1,sedan,1500.0,18
Audi,80,mechanical,silver,340000,1990,gasoline,gasoline,1.8,sedan,1500.0,19
Audi,A6,automatic,blue,384000,2002,diesel,diesel,2.5,sedan,5500.0,58
Audi,A3,automatic,silver,160934,2005,gasoline,gasoline,2.0,hatchback,5500.0,7
Audi,Q7,automatic,silver,224000,2007,gasoline,gasoline,4.2,suv,12550.0,45
Audi,A6,mechanical,black,405000,1999,gasoline,gasoline,1.8,sedan,3700.0,92
Audi,A6,automatic,white,297000,1999,diesel,diesel,2.5,universal,5550.0,55
Audi,A4,automatic,white,178000,2016,diesel,diesel,2.0,universal,20600.0,35
Audi,Q7,automatic,black,218000,2007,gasoline,gasoline,4.2,suv,12500.0,33
Audi,A4,mechanical,blue,220000,2010,gasoline,gasoline,1.8,sedan,10450.0,1
Audi,A6,mechanical,silver,280400,2001,diesel,diesel,2.5,universal,5500.0,8
Audi,A6,automatic,silver,314000,2003,diesel,diesel,1.9,sedan,5900.0,56
Audi,100,automatic,other,410000,1993,gas,gasoline,2.8,universal,2800.0,4
Audi,80,automatic,black,345258,1993,gasoline,gasoline,2.6,universal,2550.0,2
Audi,A6,mechanical,black,394000,1994,gasoline,gasoline,2.6,universal,3100.0,12
Audi,A4,mechanical,silver,257860,2001,gasoline,gasoline,1.8,sedan,5250.0,3
Audi,A6,automatic,black,280000,2004,gasoline,gasoline,3.2,sedan,7000.0,142
Audi,A6,automatic,silver,312000,1999,diesel,diesel,2.5,universal,3000.0,6
Audi,A6,mechanical,violet,471000,2003,diesel,diesel,2.5,sedan,5200.0,9
Audi,A5,automatic,white,114000,2013,gasoline,gasoline,2.0,coupe,16500.0,19
Audi,A4,automatic,black,206000,2008,diesel,diesel,2.0,sedan,8969.79,7
Audi,A6,mechanical,black,260000,2000,diesel,diesel,2.5,universal,4500.0,28
